0.000827176,3.79969,0.67003
0.0015434,3.79904,0.666131
0.00252927,3.79815,0.662518
0.00389284,3.79691,0.659264
0.00570297,3.79526,0.656608
0.00808139,3.79311,0.654642
0.0110955,3.79037,0.653781
0.0148723,3.78698,0.654193
0.019536,3.78281,0.656187
0.0252363,3.77772,0.659928
0.0320996,3.77162,0.665885
0.0402853,3.76437,0.674323
0.0499538,3.75584,0.685573
0.0613628,3.7459,0.69996
0.0745824,3.73442,0.717858
0.0898337,3.72122,0.739571
0.107302,3.70619,0.765468
0.127143,3.68927,0.796035
0.149577,3.67022,0.831423
0.17477,3.64895,0.872015
0.202898,3.62533,0.918112
0.234064,3.59912,0.970071
0.268491,3.57041,1.02808
0.30629,3.539,1.09237
0.347583,3.50481,1.16314
0.392472,3.46776,1.24056
0.441033,3.42778,1.32461
0.493328,3.38487,1.41552
0.549391,3.33899,1.51325
0.609229,3.29018,1.61778
0.672816,3.23845,1.729
0.740105,3.18383,1.8468
0.811016,3.12642,1.971
0.885473,3.06627,2.10143
0.963304,3.00353,2.23773
1.04435,2.93833,2.37959
1.12843,2.87082,2.52663
1.2153,2.80117,2.67847
1.30471,2.72962,2.83483
1.39642,2.65634,2.99498
1.49011,2.58156,3.15852
1.58547,2.50554,3.3249
1.68217,2.42849,3.49339
1.77988,2.35072,3.66365
1.87824,2.27247,3.83498
1.97688,2.19405,4.00686
2.07556,2.1157,4.1786
2.17378,2.0377,4.34968
2.27125,1.96032,4.51951
2.36761,1.88383,4.68754
2.46254,1.80852,4.85329
2.55572,1.7346,5.01622
2.64686,1.66229,5.1758
2.73567,1.59183,5.33168
2.82177,1.52335,5.48337
2.90507,1.4571,5.63059
2.98533,1.39322,5.77299
3.06233,1.33185,5.91029
3.13594,1.2731,6.04226
3.20598,1.21716,6.1687
3.2724,1.16394,6.28962
3.33512,1.11358,6.40478
3.39407,1.06612,6.51411
3.44934,1.02153,6.61774
3.50083,0.979835,6.71557
3.54861,0.940988,6.80772
3.59279,0.90496,6.89428
3.6334,0.871638,6.97547
3.67057,0.841039,7.05131
3.70442,0.813003,7.1221
3.7351,0.787402,7.18761
3.76274,0.764162,7.24857
3.78752,0.743153,7.30499
3.80961,0.724249,7.35709
3.82917,0.707374,7.40532
3.84639,0.692346,7.44961
3.86147,0.679047,7.4903
3.87457,0.667349,7.52762
3.88586,0.65714,7.5618
3.89555,0.648281,7.59303
3.90378,0.640661,7.62152
3.91072,0.634171,7.64745
3.91654,0.628735,7.67098
3.9212,0.624153,7.69245
3.92504,0.620423,7.71181
3.9281,0.617452,7.72928
3.93048,0.615161,7.74498
3.9324,0.613483,7.75903
3.9338,0.612356,7.77154
3.93481,0.611715,7.78263
3.93583,0.611248,7.793
3.93595,0.611696,7.80093
3.93597,0.612433,7.80797
3.93593,0.613384,7.81401
3.93579,0.614592,7.81916
3.93561,0.616034,7.8232
3.93531,0.617739,7.82652
3.93494,0.619677,7.82894
3.93451,0.621839,7.8305
3.93401,0.624206,7.83119
3.9335,0.62675,7.83131
3.93292,0.629474,7.83068
3.93231,0.632343,7.82941
3.93172,0.635333,7.82756
3.93105,0.638444,7.82516
3.93039,0.641614,7.82233
3.92976,0.644824,7.81913
3.92916,0.64808,7.81568
