1.10969e-007, 1.42746e-005, 0.000209691, -4.79915e-005, 0.00473671, 0.0622013, -0.0303496, 0.72929, 8.74203
9.66713e-008, 1.57486e-005, 0.000229128, -5.38531e-005, 0.00493231, 0.0649298, -0.0115925, 0.562019, 8.72481
7.83473e-008, 1.72999e-005, 0.000249427, -6.52163e-005, 0.00515947, 0.0677007, -0.0516705, 0.828825, 8.95444
4.32985e-008, 1.89283e-005, 0.000270571, -0.000157314, 0.00550203, 0.0704338, -0.444919, 1.26143, 8.61697
-1.1465e-008, 2.06539e-005, 0.000292577, -0.000325361, 0.00592814, 0.0731017, -0.595127, 1.42668, 8.48807
-9.94206e-008, 2.24771e-005, 0.000315426, -0.000440301, 0.00622193, 0.0757812, -0.227318, 0.639426, 8.6278
-2.38823e-007, 2.44208e-005, 0.000339133, -0.000520701, 0.00641842, 0.0786063, -0.275798, 0.622179, 9.29533
-4.02233e-007, 2.64263e-005, 0.000363707, -0.000610465, 0.00661158, 0.0815603, -0.294315, 0.615591, 9.5503
-5.38639e-007, 2.84852e-005, 0.000389198, -0.000420954, 0.00676697, 0.0845636, 1.16313, 0.424105, 9.64769
-6.97001e-007, 3.06113e-005, 0.000415627, -0.000196312, 0.00695837, 0.0875948, 0.444276, 0.728904, 9.73213
-7.6859e-007, 3.27901e-005, 0.000443002, -0.000110507, 0.00720863, 0.0906423, 0.169698, 0.845327, 9.76439
-8.07036e-007, 3.50551e-005, 0.000471349, -7.77317e-005, 0.00753613, 0.0938056, 0.064819, 1.17325, 10.3436
-8.34584e-007, 3.73901e-005, 0.00050065, -7.43371e-005, 0.00779923, 0.0969712, -0.0224839, 0.637112, 9.99795
-8.59058e-007, 3.98197e-005, 0.000530949, -8.78037e-005, 0.00795877, 0.10007, -0.0558306, 0.432325, 9.86592
-8.95783e-007, 4.2311e-005, 0.00056221, -0.000153332, 0.00811526, 0.103098, -0.30478, 0.543074, 9.57928
-9.36673e-007, 4.48556e-005, 0.000594417, -0.000212196, 0.00832964, 0.106034, -0.116416, 0.774346, 9.28082
-1.0003e-006, 4.74619e-005, 0.000627548, -0.00023468, 0.00858868, 0.108912, -0.0444669, 0.862684, 9.16682
-1.07614e-006, 5.01489e-005, 0.000661583, -0.000261516, 0.00887391, 0.111777, -0.11147, 0.943669, 9.17051
-1.15353e-006, 5.29196e-005, 0.000696521, -0.000273921, 0.00915654, 0.11468, 0.00466482, 0.880117, 9.3609
-1.23747e-006, 5.57801e-005, 0.000732361, -0.000263896, 0.00942689, 0.117619, 0.0490243, 0.855843, 9.43362
-1.32812e-006, 5.87257e-005, 0.000769116, -0.000290924, 0.00969255, 0.120563, -0.170244, 0.84657, 9.41415
-1.41511e-006, 6.1751e-005, 0.00080678, -0.000323805, 0.00993817, 0.12344, -0.0650276, 0.748544, 9.07602
-1.5148e-006, 6.48552e-005, 0.00084535, -0.000336364, 0.0101649, 0.126251, -0.0248383, 0.711101, 8.94686
-1.63168e-006, 6.80242e-005, 0.000884823, -0.00040503, 0.0103478, 0.129147, -0.340185, 0.507829, 9.46444
-1.74159e-006, 7.12603e-005, 0.00092518, -0.000425111, 0.0105189, 0.132097, 0.106273, 0.571914, 9.42592
-1.86808e-006, 7.45483e-005, 0.00096646, -0.000358965, 0.0107023, 0.13504, 0.276805, 0.596392, 9.41121
-1.98664e-006, 7.78967e-005, 0.00100867, -0.000305504, 0.0109088, 0.138026, 0.10573, 0.700227, 9.64181
-2.08278e-006, 8.13124e-005, 0.00105179, -0.000275959, 0.0111626, 0.140974, 0.0876279, 0.881615, 9.3047
-2.16928e-006, 8.48033e-005, 0.00109584, -0.000249911, 0.0114515, 0.143856, 0.0807134, 0.9509, 9.17594
-2.25629e-006, 8.84146e-005, 0.00114077, -0.000270819, 0.011918, 0.146578, -0.15814, 1.82773, 8.41812
-2.33727e-006, 9.21163e-005, 0.00118658, -0.000301362, 0.0123714, 0.149253, -0.0604042, 1.2178, 8.64832
-2.43005e-006, 9.59736e-005, 0.00123322, -0.000313028, 0.0127069, 0.151972, -0.0230724, 0.984825, 8.73626
-2.53439e-006, 9.99342e-005, 0.00128072, -0.000353981, 0.012961, 0.154727, -0.197783, 0.706867, 8.86433
-2.64045e-006, 0.000103988, 0.00132907, -0.00039218, 0.0131979, 0.157479, -0.0755464, 0.789667, 8.77152
-2.76127e-006, 0.000108111, 0.00137826, -0.000406771, 0.0134417, 0.160113, -0.0288561, 0.774051, 8.2164
-2.88772e-006, 0.000112312, 0.00142829, -0.000412344, 0.0136824, 0.16264, -0.0110221, 0.768086, 8.00437
-3.00927e-006, 0.000116598, 0.00147913, -0.000377976, 0.0139767, 0.165208, 0.18476, 1.04926, 8.34856
-3.1246e-006, 0.00012097, 0.00153076, -0.000305795, 0.0143254, 0.167842, 0.259542, 1.15666, 8.48003
-3.23672e-006, 0.00012543, 0.00158323, -0.000310414, 0.0146035, 0.170584, -0.184319, 0.725261, 8.95543
-3.35062e-006, 0.000129996, 0.00163653, -0.000455503, 0.0148439, 0.173372, -0.637314, 0.796693, 8.9008
-3.49942e-006, 0.000134636, 0.00169071, -0.000688081, 0.0150982, 0.176149, -0.810342, 0.823977, 8.87994
-3.68695e-006, 0.000139351, 0.00174575, -0.000798966, 0.0153394, 0.178886, -0.0733107, 0.739914, 8.683
-3.9085e-006, 0.000144144, 0.00180167, -0.000676262, 0.0155645, 0.181713, 0.680636, 0.707805, 9.26917
-4.10909e-006, 0.000149007, 0.00185847, -0.000407944, 0.0157833, 0.184653, 0.968617, 0.69554, 9.49306
-4.25891e-006, 0.000153939, 0.00191615, -0.000220869, 0.0159997, 0.187536, 0.369979, 0.690855, 9.05892
-4.33117e-006, 0.000158927, 0.00197478, -0.00012204, 0.0161514, 0.190453, 0.283047, 0.358368, 9.50724
-4.37583e-006, 0.000163964, 0.00203428, -6.7374e-005, 0.0162115, 0.193384, 0.108114, 0.089642, 9.30055
-4.39938e-006, 0.000169026, 0.00209471, -4.64933e-005, 0.0162197, 0.196275, 0.041296, -0.0130023, 9.22159
-4.4272e-006, 0.000174106, 0.00215605, -0.000102387, 0.0162719, 0.199179, -0.314924, 0.278489, 9.33317
-4.46074e-006, 0.000179204, 0.00221831, -0.000208831, 0.0164261, 0.20214, -0.356503, 0.626041, 9.56475
-4.5266e-006, 0.000184342, 0.00228148, -0.000323306, 0.0166474, 0.205146, -0.372385, 0.758794, 9.65321
-4.61552e-006, 0.000189537, 0.00234557, -0.000376978, 0.0168486, 0.208087, -0.0477532, 0.573289, 9.26182
-4.73223e-006, 0.000194814, 0.0024106, -0.000386201, 0.0170871, 0.210962, -0.0182401, 0.880372, 9.15956
-4.85249e-006, 0.000200158, 0.00247652, -0.000389724, 0.0173849, 0.213816, -0.0069671, 0.997667, 9.1205
-4.97412e-006, 0.000205589, 0.00254334, -0.000391069, 0.0176871, 0.216664, -0.0026612, 0.947985, 9.10558
-5.09627e-006, 0.000211115, 0.00261104, -0.000391583, 0.0179796, 0.219508, -0.00101649, 0.929008, 9.09988
-5.22919e-006, 0.00021675, 0.00267964, -0.000446525, 0.0183507, 0.222342, -0.283843, 1.34694, 9.05046
-5.36218e-006, 0.000222467, 0.00274912, -0.000501345, 0.0186838, 0.225158, -0.108419, 0.892426, 8.98434
-5.51635e-006, 0.000228299, 0.00281948, -0.000522284, 0.0189292, 0.22796, -0.0414122, 0.718817, 8.95909
-5.67861e-006, 0.000234219, 0.00289072, -0.000530283, 0.0191775, 0.230777, -0.015818, 0.841474, 9.04393
-5.82282e-006, 0.000240211, 0.00296285, -0.000423847, 0.0194312, 0.233646, 0.560868, 0.79384, 9.2653
-5.94705e-006, 0.000246282, 0.00303586, -0.000206033, 0.0196758, 0.236557, 0.781143, 0.775645, 9.34986
-6.02944e-006, 0.000252439, 0.00310977, -5.51664e-005, 0.0199625, 0.239367, 0.29837, 1.00491, 8.76801
-6.05356e-006, 0.000258681, 0.00318456, 2.45946e-006, 0.0202934, 0.242064, 0.113967, 1.09248, 8.54576
-6.05542e-006, 0.000265011, 0.00326021, 2.44706e-005, 0.0205774, 0.244782, 0.0435316, 0.79523, 8.79156
-6.04878e-006, 0.000271447, 0.00333669, 3.28781e-005, 0.0208496, 0.247456, 0.0166276, 0.917903, 8.41303
-6.03889e-006, 0.000277964, 0.00341402, 3.60895e-005, 0.0211455, 0.250057, 0.00635117, 0.964761, 8.26844
-6.0348e-006, 0.000284558, 0.0034922, 8.19257e-007, 0.0213774, 0.252822, -0.186544, 0.604718, 9.20531
-6.02672e-006, 0.00029123, 0.00357119, -1.69606e-005, 0.0215216, 0.255649, 0.0232315, 0.372709, 8.949
-6.02903e-006, 0.000297952, 0.00365108, 5.77462e-006, 0.021621, 0.258427, 0.103359, 0.28409, 8.8511
-6.02433e-006, 0.000304732, 0.00373185, 5.31095e-005, 0.0218309, 0.261259, 0.181207, 0.911635, 9.19165
-6.00662e-006, 0.000311551, 0.00381349, 0.00011548, 0.0220983, 0.26412, 0.210942, 0.820639, 9.13276
-5.97011e-006, 0.000318455, 0.00389603, 0.000183593, 0.022348, 0.266969, 0.2223, 0.785881, 9.11026
-5.92139e-006, 0.000325439, 0.00397945, 0.000208279, 0.022591, 0.269805, -0.00957383, 0.772605, 9.05443
-5.85608e-006, 0.000332489, 0.00406376, 0.000206429, 0.0227859, 0.272594, -0.00365688, 0.531321, 8.84413
-5.79148e-006, 0.000339607, 0.00414894, 0.000205723, 0.0229341, 0.275343, -0.0013968, 0.439159, 8.7638
-5.72716e-006, 0.000346777, 0.00423499, 0.000205453, 0.0230919, 0.278075, -0.000533531, 0.545684, 8.73312
-5.66295e-006, 0.000353995, 0.00432194, 0.00020535, 0.0232703, 0.281067, -0.000203791, 0.586373, 10.0914
-5.59877e-006, 0.000361268, 0.00440979, 0.000205311, 0.0234565, 0.284321, -7.78412e-005, 0.601915, 10.6102
-5.53461e-006, 0.000368602, 0.0044986, 0.000205296, 0.023664, 0.28741, -2.97327e-005, 0.702336, 9.4384
-5.47045e-006, 0.000375998, 0.00458839, 0.00020529, 0.0238909, 0.290273, -1.13569e-005, 0.740694, 8.9908
-5.40454e-006, 0.000383466, 0.00467911, 0.000214412, 0.0241343, 0.293104, 0.0472382, 0.802588, 9.10328
-5.35977e-006, 0.000391004, 0.00477072, 0.000114045, 0.0243623, 0.296012, -0.548867, 0.684501, 9.4297
-5.33262e-006, 0.000398615, 0.00486322, -0.000101451, 0.0245675, 0.298983, -0.776559, 0.639396, 9.55438
-5.35347e-006, 0.000406294, 0.00495667, -0.000287929, 0.0247731, 0.302015, -0.485589, 0.66941, 9.79098
-5.43931e-006, 0.000414036, 0.00505105, -0.000418211, 0.0249845, 0.305092, -0.374449, 0.680875, 9.88135
-5.56841e-006, 0.000421838, 0.00514637, -0.000527027, 0.0251708, 0.308068, -0.331997, 0.543526, 9.30171
-5.72722e-006, 0.000429711, 0.00524265, -0.000600271, 0.0253761, 0.311032, -0.174054, 0.727276, 9.59998
-5.91255e-006, 0.000437644, 0.00533985, -0.000643012, 0.025617, 0.314054, -0.113725, 0.797462, 9.71391
-6.10911e-006, 0.000445654, 0.00543798, -0.000655852, 0.0258896, 0.317016, 0.00380335, 0.918756, 9.33224
-6.31415e-006, 0.000453739, 0.00553704, -0.000655117, 0.0261492, 0.319886, 0.00145275, 0.776116, 9.09197
-6.51891e-006, 0.000461908, 0.005637, -0.000654837, 0.0263812, 0.322709, 0.000554901, 0.721633, 9.0002
-6.72003e-006, 0.000470155, 0.00573784, -0.000636481, 0.0266209, 0.325506, 0.094697, 0.795307, 8.9179
-6.91759e-006, 0.000478475, 0.00583956, -0.000599943, 0.0268749, 0.328287, 0.130656, 0.823448, 8.88647
-7.10809e-006, 0.000486869, 0.00594216, -0.000574709, 0.0271069, 0.331098, 0.0499062, 0.692469, 9.06343
-7.28707e-006, 0.000495345, 0.00604564, -0.000555946, 0.0273501, 0.333989, 0.066305, 0.83141, 9.36724
-7.46057e-006, 0.000503894, 0.00615001, -0.000534016, 0.0276202, 0.336939, 0.0725688, 0.884481, 9.48328
-7.62912e-006, 0.000512524, 0.0062553, -0.00052, 0.0278914, 0.339856, 0.0277188, 0.857509, 9.24415
-7.79226e-006, 0.00052124, 0.0063615, -0.000514647, 0.0281574, 0.342727, 0.0105876, 0.847207, 9.15281
-7.96391e-006, 0.000530034, 0.0064686, -0.000567347, 0.028394, 0.345553, -0.279411, 0.701544, 8.97619
-8.09071e-006, 0.000538898, 0.00657655, -0.000393206, 0.028566, 0.34819, 1.07434, 0.456936, 8.10561
-8.1943e-006, 0.000547821, 0.00668535, 4.23919e-005, 0.0286907, 0.350659, 1.59142, 0.363504, 7.77308
-8.21774e-006, 0.000556794, 0.00679497, 0.000349752, 0.0288431, 0.353319, 0.60787, 0.564029, 8.96885
-8.12245e-006, 0.000565807, 0.00690538, 0.000467154, 0.0290159, 0.3561, 0.232186, 0.546137, 8.85869
-7.98182e-006, 0.000574874, 0.00701666, 0.000511997, 0.0291852, 0.358861, 0.088687, 0.539304, 8.81661
-7.82034e-006, 0.000583998, 0.0071288, 0.000547374, 0.0293715, 0.361613, 0.12836, 0.631178, 8.80053
-7.64872e-006, 0.000593178, 0.00724181, 0.000590413, 0.0295755, 0.364362, 0.143514, 0.666271, 8.79439
-7.4781e-006, 0.000602419, 0.0073557, 0.000563386, 0.0297772, 0.367246, -0.228637, 0.632433, 9.50069
-7.29677e-006, 0.000611728, 0.00747045, 0.000519228, 0.0299906, 0.370158, -0.0873318, 0.713993, 9.20356
-7.1325e-006, 0.000621101, 0.00758612, 0.000502361, 0.0302197, 0.373012, -0.0333578, 0.745146, 9.09006
-6.9624e-006, 0.000630545, 0.00770269, 0.000559788, 0.0304549, 0.375863, 0.317956, 0.757046, 9.1412
-6.7948e-006, 0.00064006, 0.00782014, 0.000621197, 0.0306832, 0.378687, 0.121448, 0.714348, 8.97176
-6.60348e-006, 0.000649648, 0.00793847, 0.000644653, 0.0309033, 0.381478, 0.0463892, 0.698039, 8.90704
-6.41367e-006, 0.000659305, 0.00805769, 0.000598867, 0.0311202, 0.384284, -0.265736, 0.69181, 9.02405
-6.23097e-006, 0.00066903, 0.00817778, 0.000492798, 0.031336, 0.387112, -0.384957, 0.689431, 9.06874
-6.06809e-006, 0.000678826, 0.00829875, 0.000418449, 0.0315695, 0.38995, -0.147041, 0.783007, 9.08581
-5.93041e-006, 0.000688693, 0.0084206, 0.000408299, 0.0318211, 0.392717, 0.0383205, 0.81875, 8.71439
-5.80018e-006, 0.000698638, 0.00854332, 0.000433949, 0.0320796, 0.395413, 0.109122, 0.832402, 8.57252
-5.67237e-006, 0.000708663, 0.0086669, 0.000427651, 0.0323407, 0.398173, -0.100047, 0.837617, 8.99076
-5.54171e-006, 0.000718769, 0.00879134, 0.000380956, 0.0326028, 0.401013, -0.179942, 0.839609, 9.15051
-5.41851e-006, 0.000728956, 0.00891664, 0.000346203, 0.0328562, 0.40383, -0.0687317, 0.793127, 8.92807
-5.30874e-006, 0.000739226, 0.00904284, 0.000332928, 0.0331189, 0.406594, -0.0262532, 0.869858, 8.79587
-5.2041e-006, 0.000749577, 0.0091699, 0.000327858, 0.0333964, 0.409333, -0.0100278, 0.899166, 8.74537
-5.10141e-006, 0.000760009, 0.00929783, 0.000325921, 0.0336522, 0.412145, -0.00383029, 0.768634, 9.15126
-4.99947e-006, 0.000770523, 0.00942663, 0.000325181, 0.0338827, 0.415034, -0.00146304, 0.718775, 9.3063
-4.88548e-006, 0.000781107, 0.00955632, 0.000388768, 0.0340854, 0.417899, 0.330139, 0.605245, 9.08207
-4.75927e-006, 0.000791757, 0.00968691, 0.000516399, 0.0342662, 0.420721, 0.456799, 0.561881, 8.99641
-4.60842e-006, 0.000802467, 0.00981837, 0.000604624, 0.0344477, 0.423471, 0.174482, 0.592559, 8.68024
-4.42879e-006, 0.000813221, 0.00995072, 0.00061095, 0.0345804, 0.426243, -0.0750814, 0.320823, 8.98466
-4.24142e-006, 0.000824024, 0.0100839, 0.000569076, 0.0346606, 0.429073, -0.170406, 0.217028, 9.10094
-4.06847e-006, 0.000834863, 0.010218, 0.000490544, 0.0347664, 0.431989, -0.301302, 0.413595, 9.47605
-3.91704e-006, 0.00084573, 0.010353, 0.00038673, 0.0349101, 0.434978, -0.3513, 0.488677, 9.61933
-3.79337e-006, 0.000856639, 0.0104889, 0.000291509, 0.0350593, 0.437831, -0.275912, 0.470113, 8.82369
-3.7012e-006, 0.000867594, 0.0106257, 0.000210848, 0.0352048, 0.440529, -0.247117, 0.463022, 8.51978
-3.64195e-006, 0.000878599, 0.0107634, 9.92516e-005, 0.0353672, 0.443261, -0.425088, 0.554799, 8.87613
-3.62228e-006, 0.000889651, 0.0109019, -9.23385e-005, 0.0355383, 0.445988, -0.729279, 0.542612, 8.6343
-3.65547e-006, 0.000900757, 0.0110413, -0.000342679, 0.0357069, 0.448668, -0.84547, 0.537957, 8.54193
-3.74307e-006, 0.000911906, 0.0111815, -0.000505969, 0.0358291, 0.451349, -0.322941, 0.299966, 8.60113
-3.89374e-006, 0.000923119, 0.0113225, -0.000568341, 0.0360056, 0.454014, -0.123352, 0.72873, 8.48202
-4.0685e-006, 0.000934377, 0.0114644, -0.000592164, 0.036265, 0.456655, -0.0471164, 0.892503, 8.43652
-4.23837e-006, 0.000945698, 0.0116072, -0.000528271, 0.036483, 0.459444, 0.359943, 0.577118, 9.22226
-4.39765e-006, 0.000957094, 0.0117507, -0.000385759, 0.0366401, 0.462384, 0.515426, 0.456652, 9.52239
-4.53008e-006, 0.000968546, 0.0118952, -0.000286212, 0.0367921, 0.465299, 0.196875, 0.505123, 9.21185
-4.62406e-006, 0.000980044, 0.0120406, -0.000248188, 0.0369535, 0.468155, 0.0751997, 0.523638, 9.09323
-4.69631e-006, 0.0009916, 0.0121869, -0.000197168, 0.037155, 0.471107, 0.217694, 0.719679, 9.66205
-4.75942e-006, 0.00100321, 0.0123341, -0.000136875, 0.037367, 0.473985, 0.177637, 0.652833, 8.93449
-4.80276e-006, 0.00101488, 0.0124823, -8.43183e-005, 0.0375661, 0.476724, 0.162336, 0.6273, 8.65659
-4.83285e-006, 0.00102662, 0.0126312, -5.29654e-005, 0.037742, 0.479454, 0.0620069, 0.523062, 8.78666
-4.85083e-006, 0.00103841, 0.0127811, -4.09897e-005, 0.0378978, 0.482182, 0.0236845, 0.483247, 8.69461
-4.86419e-006, 0.00105026, 0.0129317, -3.64154e-005, 0.0380459, 0.484892, 0.00904669, 0.468039, 8.65945
-4.87578e-006, 0.00106215, 0.0130833, -3.46681e-005, 0.0382366, 0.487687, 0.00345553, 0.698443, 9.11845
-4.88669e-006, 0.00107411, 0.0132357, -3.40008e-005, 0.0384719, 0.490571, 0.00131989, 0.786449, 9.29377
-4.89735e-006, 0.00108613, 0.013389, -3.37458e-005, 0.0387241, 0.493497, 0.000504155, 0.820065, 9.40797
-4.90438e-006, 0.00109823, 0.0135432, -1.54e-005, 0.0389646, 0.496427, 0.0946776, 0.738419, 9.35711
-4.90785e-006, 0.0011104, 0.0136984, 2.1134e-005, 0.0391894, 0.499347, 0.130649, 0.707234, 9.33769
-4.89721e-006, 0.00112265, 0.0138544, 8.28638e-005, 0.039399, 0.502209, 0.238873, 0.648079, 9.04681
-4.86977e-006, 0.00113496, 0.0140113, 0.000165496, 0.0395971, 0.505015, 0.280212, 0.625484, 8.93571
-4.8298e-006, 0.00114733, 0.0141691, 0.000192242, 0.0397727, 0.507836, -0.0346962, 0.522369, 9.08224
-4.76188e-006, 0.00115976, 0.0143278, 0.000222038, 0.0399739, 0.510639, 0.175717, 0.719195, 8.902
-4.68949e-006, 0.00117226, 0.0144874, 0.000292472, 0.0402132, 0.513408, 0.256088, 0.794376, 8.83315
-4.60929e-006, 0.00118483, 0.0146478, 0.000314559, 0.0404579, 0.516145, -0.0439106, 0.77585, 8.71237
-4.51526e-006, 0.00119747, 0.0148091, 0.000278705, 0.0406989, 0.518858, -0.1585, 0.768773, 8.66623
-4.42451e-006, 0.00121018, 0.0149713, 0.000248093, 0.0409113, 0.521527, -0.0605416, 0.624343, 8.45964
-4.34559e-006, 0.00122297, 0.0151343, 0.000236401, 0.0411322, 0.524237, -0.0231248, 0.758145, 8.80591
-4.27118e-006, 0.00123583, 0.0152981, 0.000231934, 0.041379, 0.527015, -0.0088329, 0.809254, 8.93818
-4.19849e-006, 0.00124876, 0.0154628, 0.000230229, 0.0416631, 0.529845, -0.00337387, 0.970503, 9.13042
-4.12647e-006, 0.00126179, 0.0156284, 0.000229577, 0.0419782, 0.532712, -0.0012887, 1.03209, 9.20386
-4.05646e-006, 0.00127489, 0.0157949, 0.000220204, 0.0422414, 0.53563, -0.0477348, 0.724923, 9.42088
-3.98478e-006, 0.00128809, 0.0159622, 0.000220109, 0.0424453, 0.538517, 0.0290095, 0.607593, 9.12583
-3.91491e-006, 0.00130135, 0.0161305, 0.000234836, 0.0426265, 0.541348, 0.0583231, 0.562778, 9.01313
-3.84286e-006, 0.00131468, 0.0162997, 0.0002461, 0.0428265, 0.54422, 0.0222775, 0.687387, 9.30078
-3.76647e-006, 0.00132806, 0.0164698, 0.000250403, 0.0430505, 0.547147, 0.00850923, 0.734984, 9.41065
-3.68137e-006, 0.00134152, 0.0166407, 0.000288543, 0.0433019, 0.550005, 0.19222, 0.847649, 8.9802
-3.6062e-006, 0.00135504, 0.0168126, 0.000270922, 0.0435295, 0.55278, -0.210033, 0.654471, 8.81578
-3.52727e-006, 0.00136864, 0.0169853, 0.000175612, 0.0437198, 0.555522, -0.363681, 0.580683, 8.75297
-3.46225e-006, 0.00138231, 0.017159, 0.000114496, 0.0439232, 0.558326, -0.0916712, 0.694226, 9.10693
-3.42259e-006, 0.00139604, 0.0173334, 0.000105916, 0.0441485, 0.561198, 0.0122272, 0.737596, 9.24212
-3.38977e-006, 0.00140983, 0.0175088, 0.000108277, 0.0443457, 0.564169, 0.00467039, 0.565192, 9.6717
-3.35604e-006, 0.00142367, 0.0176851, 0.000109179, 0.044464, 0.567169, 0.00178393, 0.263127, 9.55233
-3.32197e-006, 0.00143757, 0.0178624, 0.000109524, 0.0445239, 0.570145, 0.000681401, 0.147748, 9.50674
-3.28776e-006, 0.00145149, 0.0180405, 0.000109655, 0.0446437, 0.573049, 0.000260272, 0.52886, 9.15863
-3.2535e-006, 0.00146545, 0.0182196, 0.000109706, 0.0448371, 0.575885, 9.94151e-005, 0.674432, 9.02566
-3.22979e-006, 0.00147949, 0.0183996, 5.49796e-005, 0.0451772, 0.578696, -0.283417, 1.34419, 8.97487
-3.20607e-006, 0.0014936, 0.0185804, 2.41624e-007, 0.0455554, 0.581487, -0.108256, 1.12759, 8.90823
-3.2035e-006, 0.00150783, 0.0187621, -2.06664e-005, 0.0458918, 0.584266, -0.04135, 1.04485, 8.88277
-3.23015e-006, 0.00152217, 0.0189447, -0.000138143, 0.0462305, 0.587086, -0.582705, 1.10774, 9.10926
-3.25989e-006, 0.00153662, 0.0191282, -0.000250684, 0.046563, 0.589931, -0.222573, 1.03727, 9.10129
-3.3331e-006, 0.00155117, 0.0193125, -0.000293671, 0.046882, 0.592775, -0.0850154, 1.01035, 9.09824
-3.42291e-006, 0.00156581, 0.0194978, -0.00031009, 0.0471592, 0.595572, -0.032473, 0.811104, 8.86087
-3.51906e-006, 0.00158054, 0.0196839, -0.000316362, 0.047398, 0.598323, -0.0124036, 0.734997, 8.7702
-3.62645e-006, 0.00159536, 0.0198709, -0.000364379, 0.0476677, 0.601103, -0.24095, 0.942139, 8.97178
-3.73477e-006, 0.00161025, 0.0200587, -0.000410915, 0.0479318, 0.603976, -0.0920348, 0.785048, 9.33223
-3.86106e-006, 0.00162523, 0.0202475, -0.00042869, 0.0481655, 0.606919, -0.0351542, 0.725044, 9.46991
-3.99421e-006, 0.00164028, 0.0204371, -0.00043548, 0.0483968, 0.609843, -0.0134277, 0.749367, 9.28629
-4.12999e-006, 0.00165541, 0.0206277, -0.000438073, 0.0486328, 0.612732, -0.00512893, 0.758658, 9.21615
-4.26677e-006, 0.0016706, 0.0208192, -0.000439064, 0.0488614, 0.615698, -0.00195908, 0.714964, 9.66178
-4.40393e-006, 0.00168587, 0.0210116, -0.000439442, 0.0490816, 0.61875, -0.0007483, 0.698275, 9.832
-4.54124e-006, 0.00170122, 0.0212049, -0.000439586, 0.049326, 0.621725, -0.000285825, 0.833627, 9.33011
-4.68036e-006, 0.00171663, 0.0213992, -0.000448766, 0.0495599, 0.624595, -0.0473517, 0.696357, 9.09116
-4.82127e-006, 0.00173211, 0.0215944, -0.000467035, 0.0497674, 0.627418, -0.0653293, 0.643925, 8.99989
-4.96572e-006, 0.00174765, 0.0217904, -0.000479653, 0.04991, 0.630096, -0.0249536, 0.340443, 8.30363
