0.000150396,-0.0571957,0.63758
0.000325738,-0.0689634,0.636943
0.000549522,-0.0808117,0.636419
0.000857594,-0.0924874,0.636018
0.00126922,-0.10406,0.635943
0.00174597,-0.115418,0.636306
0.00238024,-0.126477,0.637325
0.00316883,-0.137248,0.639241
0.00413548,-0.14756,0.64225
0.00541088,-0.157365,0.646587
0.00690248,-0.166594,0.652623
0.00869065,-0.175052,0.660512
0.0108139,-0.182762,0.670694
0.0132827,-0.189689,0.683421
0.0161737,-0.195702,0.699152
0.019516,-0.200703,0.718157
0.0233518,-0.20477,0.740967
0.0276939,-0.2077,0.767889
0.0326191,-0.209478,0.799229
0.0381547,-0.210061,0.835355
0.0443389,-0.209371,0.876718
0.051208,-0.207405,0.923589
0.0588559,-0.204165,0.976397
0.067245,-0.199534,1.03532
0.0764322,-0.193695,1.10067
0.0864455,-0.186504,1.17268
0.0972032,-0.177829,1.25165
0.108845,-0.167968,1.33752
0.121333,-0.156795,1.43057
0.134667,-0.144283,1.53075
0.148841,-0.130557,1.6381
0.163749,-0.115707,1.75259
0.179474,-0.0997889,1.87412
0.195941,-0.0827398,2.00241
0.213198,-0.0645979,2.13734
0.231087,-0.045609,2.27862
0.249608,-0.0258855,2.42587
0.268682,-0.00544206,2.57886
0.288247,0.0156452,2.73703
0.308245,0.0372182,2.89989
0.32858,0.0592032,3.06706
0.349175,0.0815734,3.23768
0.369945,0.104133,3.41142
0.390787,0.12688,3.58739
0.411625,0.149611,3.7652
0.43236,0.172198,3.94429
0.452897,0.194601,4.12382
0.472994,0.216874,4.30336
0.492729,0.238754,4.48198
0.511938,0.260232,4.65915
0.530526,0.281242,4.83425
0.548395,0.301728,5.00669
0.565591,0.321522,5.1759
0.581871,0.340709,5.34138
0.597221,0.359255,5.50257
0.611577,0.377092,5.65906
0.624986,0.394264,5.81041
0.637282,0.410693,5.95631
0.648479,0.426427,6.09638
0.658555,0.441469,6.2304
0.667531,0.455721,6.35828
0.675377,0.469377,6.47969
0.682121,0.482344,6.59467
0.687786,0.494711,6.70308
0.692262,0.506615,6.80469
0.695766,0.517977,6.89984
0.698282,0.528793,6.9885
0.699911,0.539325,7.07077
0.700661,0.54948,7.14681
0.700625,0.559289,7.2168
0.699877,0.56886,7.28091
0.698499,0.578099,7.33947
0.696621,0.587135,7.39279
0.694279,0.596042,7.44098
0.691583,0.604853,7.48438
0.688627,0.613543,7.52329
0.685457,0.622205,7.55806
0.682217,0.630816,7.58893
0.678973,0.639404,7.6162
0.675804,0.647956,7.64022
0.672744,0.656561,7.66121
0.669915,0.665125,7.67949
0.667357,0.673669,7.69534
0.665126,0.682187,7.70893
0.663268,0.690671,7.72058
0.661821,0.699098,7.73049
0.660811,0.707475,7.73887
0.660261,0.715713,7.74596
0.660347,0.723724,7.75172
0.660883,0.731621,7.75652
0.662007,0.739374,7.76114
0.663558,0.746808,7.76362
0.665377,0.754195,7.76601
0.667762,0.761276,7.76797
0.670572,0.768113,7.76967
0.673735,0.774706,7.7711
0.677299,0.781005,7.77239
0.681118,0.787035,7.77351
0.685151,0.792794,7.77453
0.689385,0.798275,7.77547
0.693632,0.803523,7.77642
0.697991,0.808452,7.7773
0.702326,0.813168,7.77829
0.706588,0.817646,7.77933
0.710751,0.821966,7.78059
0.714684,0.826129,7.78207
0.718385,0.830154,7.78375
0.721768,0.834098,7.78571
0.724817,0.837967,7.78794
0.727475,0.841782,7.79056
0.729683,0.845634,7.79355
0.731412,0.84954,7.79696
0.732656,0.853524,7.80085
0.733275,0.857562,7.80507
0.733353,0.861762,7.8098
0.732851,0.866107,7.81502
0.73171,0.870677,7.8208
0.730046,0.875258,7.82694
0.728009,0.88005,7.83355
0.725314,0.885031,7.84067
0.722096,0.890156,7.84824
0.718354,0.895383,7.85624
0.714072,0.900919,7.86475
0.709399,0.906482,7.8736
0.704349,0.912184,7.88284
0.698863,0.917811,7.89241
0.693126,0.923263,7.90219
0.687121,0.928824,7.91225
0.680935,0.934242,7.92251
0.674497,0.939601,7.93296
0.668004,0.944721,7.9435
0.661462,0.949566,7.95409
0.654936,0.95395,7.9645
0.648452,0.958024,7.97476
0.64208,0.961549,7.98505
0.635852,0.964567,7.99504
0.629811,0.967022,8.00467
0.624053,0.968935,8.01409
0.618657,0.97006,8.02282
0.613571,0.970504,8.03106
0.608839,0.970221,8.03876
0.604392,0.969221,8.0458
0.600437,0.967374,8.05217
0.596789,0.96483,8.05778
0.593585,0.961467,8.06259
0.590958,0.957265,8.0665
0.588797,0.952299,8.06951
0.587031,0.946506,8.07158
0.585753,0.939969,8.07266
0.584744,0.932799,8.07286
0.58424,0.924899,8.07206
0.584085,0.916498,8.07017
0.584274,0.90754,8.06731
0.584766,0.898095,8.06349
0.585725,0.888115,8.05855
0.586981,0.877736,8.0529
0.588473,0.86706,8.04631
0.590204,0.856122,8.03883
0.591933,0.845222,8.03062
0.593873,0.834175,8.02163
0.595924,0.823121,8.01197
0.598054,0.812138,8.00172
0.600266,0.801297,7.99109
0.602459,0.790687,7.97992
0.604654,0.78035,7.96847
0.606827,0.770352,7.95683
0.608903,0.760732,7.94502
0.61095,0.751544,7.9332
0.612894,0.742851,7.92146
0.614719,0.734693,7.90989
0.616393,0.727139,7.89858
0.617887,0.72011,7.88762
0.619232,0.713723,7.8771
0.620389,0.707976,7.8671
0.621348,0.702898,7.85769
0.622324,0.698376,7.8489
0.623055,0.694528,7.84085
0.623646,0.691299,7.83358
0.624057,0.688726,7.82708
0.624245,0.68681,7.82156
0.624319,0.685465,7.81691
0.624281,0.684672,7.81316
0.624034,0.684498,7.81045
0.623811,0.68465,7.80855
0.623459,0.685315,7.8076
0.622969,0.686443,7.80763
0.622364,0.687992,7.80861
0.621696,0.689814,7.81017
0.620916,0.691985,7.81266
0.620065,0.694411,7.81588
0.619153,0.697041,7.81975
0.618212,0.699838,7.82448
0.617176,0.702789,7.82973
0.616112,0.705793,7.83546
0.615021,0.708808,7.84162
0.613903,0.711901,7.84821
0.612802,0.714891,7.85504
0.611686,0.717802,7.86212
0.610562,0.720602,7.86938
0.609445,0.723243,7.87679
0.608338,0.725602,7.88389
0.607247,0.727784,7.89107
0.606189,0.729698,7.89812
0.605155,0.731278,7.90493
0.604213,0.732664,7.91193
0.603332,0.733682,7.91854
0.602526,0.734344,7.92491
0.601783,0.734742,7.93077
0.60126,0.734718,7.93635
0.60065,0.734409,7.94169
0.60021,0.733748,7.94664
0.600061,0.732524,7.95119
0.600002,0.731085,7.95544
0.600295,0.729123,7.95921
0.600801,0.72681,7.96264
0.60161,0.724216,7.96578
0.602696,0.721193,7.96855
0.604061,0.717958,7.97111
0.60578,0.714378,7.97338
0.607826,0.71054,7.97539
0.61024,0.706368,7.97712
0.613095,0.701917,7.97863
0.616359,0.697192,7.97987
0.620035,0.692381,7.98105
0.624092,0.687408,7.98213
0.628613,0.68227,7.98302
0.633577,0.677016,7.98379
0.639032,0.671688,7.98451
0.644785,0.666332,7.98504
0.65099,0.660968,7.98552
0.657602,0.655645,7.98595
0.664548,0.650424,7.98633
0.67186,0.645333,7.98677
0.679469,0.640405,7.98716
0.687307,0.635698,7.98754
0.695381,0.631245,7.98789
0.703595,0.626958,7.988
0.711878,0.623042,7.98816
0.720217,0.619461,7.98824
0.728459,0.616275,7.98828
0.736792,0.613424,7.9881
0.745142,0.610974,7.9879
0.75323,0.608978,7.98757
0.761091,0.607438,7.98712
0.768796,0.606295,7.9865
0.775828,0.605814,7.98615
0.782575,0.605774,7.98557
0.788917,0.60621,7.98493
0.794732,0.607198,7.9843
0.800171,0.608616,7.98326
0.805043,0.610528,7.9823
0.809321,0.612954,7.98128
0.812995,0.615884,7.98026
0.816004,0.619178,7.97941
0.818393,0.622949,7.97852
0.820147,0.627122,7.97772
0.821259,0.631649,7.97702
0.821762,0.636591,7.97631
0.821665,0.641808,7.97583
0.820983,0.647289,7.9755
0.819749,0.652995,7.97535
0.817981,0.658817,7.97554
0.81579,0.664799,7.97597
0.813155,0.670857,7.9767
0.81013,0.67694,7.97777
0.806815,0.682986,7.97914
0.803044,0.689043,7.98095
0.799062,0.694975,7.98316
0.794859,0.70079,7.98581
0.790621,0.70632,7.98887
0.786409,0.711478,7.9921
0.782113,0.716393,7.99584
0.777844,0.720954,7.99995
0.773624,0.725109,8.00445
0.769512,0.729015,8.00928
0.765566,0.732408,8.01439
0.761798,0.735339,8.01978
0.758274,0.737746,8.02525
0.754885,0.73956,8.03115
0.751778,0.740875,8.03711
0.748945,0.741604,8.04308
0.746392,0.741754,8.04915
0.74415,0.741261,8.055
0.742183,0.740162,8.06072
0.740498,0.738449,8.06628
0.73909,0.736162,8.07165
0.73793,0.733172,8.07668
0.737032,0.729637,8.08124
0.736359,0.725486,8.0854
0.735897,0.720746,8.08904
0.735634,0.715362,8.09194
0.735575,0.709601,8.09456
0.735661,0.703245,8.09641
0.735891,0.696353,8.0975
0.736252,0.68898,8.09798
0.736606,0.681066,8.09743
0.737076,0.672718,8.09613
0.73758,0.664003,8.094
0.738134,0.654827,8.09134
0.738768,0.645323,8.08779
0.739382,0.635521,8.08354
0.740051,0.625359,8.07854
0.740626,0.615147,8.07288
0.741216,0.604707,8.06658
0.741918,0.594015,8.05967
0.742634,0.583241,8.05225
0.743342,0.572307,8.04435
0.744107,0.561329,8.03606
0.74479,0.55059,8.02757
0.745576,0.539854,8.01882
0.746341,0.529327,8.00996
0.747273,0.518939,8.00106
0.748221,0.508805,7.99223
0.749214,0.499034,7.98354
0.750231,0.489676,7.97512
0.751351,0.480754,7.96696
0.752704,0.472207,7.95909
0.754089,0.464259,7.95172
0.755577,0.456909,7.94488
0.757238,0.450163,7.9386
0.759042,0.44409,7.93293
0.761019,0.438739,7.92787
0.763138,0.434145,7.92352
0.765492,0.430287,7.9198
0.768036,0.42723,7.91677
0.7708,0.424886,7.91445
0.773832,0.423311,7.91268
0.777008,0.422656,7.91178
0.780457,0.422752,7.91144
0.784128,0.423702,7.91154
0.788101,0.425349,7.91213
0.792441,0.427704,7.91316
0.796817,0.430803,7.91481
0.801543,0.434546,7.91667
0.806567,0.4389,7.91883
0.811819,0.443844,7.92139
0.81743,0.449323,7.92371
0.823299,0.455251,7.92621
0.829408,0.461597,7.92876
0.835747,0.468331,7.93115
0.842261,0.475195,7.93367
0.848988,0.482319,7.93597
0.855886,0.489587,7.938
0.862917,0.496882,7.93984
0.870086,0.504263,7.94114
0.877538,0.511566,7.94207
0.884994,0.518733,7.94266
0.892506,0.525738,7.94277
0.900061,0.53246,7.94268
0.907415,0.539077,7.94226
0.914756,0.54536,7.9414
0.921954,0.551331,7.94024
0.92894,0.557046,7.93865
0.935743,0.562308,7.93663
0.94222,0.567275,7.93441
0.948328,0.571904,7.93195
0.954066,0.576167,7.92933
0.95931,0.580091,7.92669
0.964044,0.583712,7.92391
0.968206,0.587043,7.92109
0.971807,0.590048,7.91819
0.974745,0.592923,7.91553
0.97699,0.595573,7.91296
0.978554,0.598032,7.91051
0.979388,0.600417,7.90828
0.979546,0.602547,7.90618
0.978845,0.604706,7.90444
0.977423,0.606834,7.90299
0.975213,0.608919,7.90188
0.97228,0.611207,7.90116
0.968598,0.613587,7.90085
0.964189,0.616057,7.90093
0.959099,0.618664,7.9015
0.953326,0.621436,7.90236
0.947061,0.624216,7.90349
0.940211,0.627229,7.90509
0.932884,0.630399,7.90705
0.92515,0.633747,7.9093
0.916816,0.637356,7.91205
0.90824,0.641078,7.91504
0.899375,0.64497,7.91828
0.890292,0.649045,7.92181
0.880988,0.653197,7.92546
0.871851,0.657357,7.92923
0.862587,0.661634,7.93318
0.853332,0.665937,7.93727
0.844292,0.670246,7.94138
0.835338,0.67454,7.94552
0.826619,0.678751,7.94967
0.818188,0.682853,7.95374
0.810003,0.686814,7.95783
0.802194,0.69054,7.96159
0.794782,0.694067,7.96522
0.787804,0.697336,7.9686
0.781334,0.700281,7.97167
0.775289,0.703007,7.97472
0.76977,0.705361,7.97732
0.764797,0.707343,7.97958
0.760322,0.709033,7.98152
0.756532,0.710128,7.98299
0.753202,0.710902,7.98391
0.750448,0.711263,7.98444
0.748226,0.711206,7.98447
0.746556,0.710778,7.98399
0.745435,0.709889,7.9831
0.744837,0.708595,7.98163
0.744837,0.706821,7.97955
0.745204,0.704757,7.97702
0.746005,0.702379,7.97374
0.747317,0.699591,7.96992
0.74907,0.696472,7.96548
0.751237,0.693061,7.9604
0.753856,0.689349,7.95484
0.756799,0.685424,7.94864
0.760074,0.681312,7.94186
0.763653,0.677009,7.93453
0.767487,0.672684,7.92664
0.771434,0.668311,7.91835
0.775595,0.663904,7.90957
0.779851,0.659578,7.90032
0.784224,0.65524,7.89078
0.788775,0.650951,7.88089
0.793227,0.646884,7.87086
0.797736,0.642999,7.86034
0.802167,0.639358,7.84971
0.80655,0.635918,7.83867
0.810766,0.632826,7.82762
0.814867,0.629982,7.8166
0.818786,0.627477,7.80551
0.822351,0.625458,7.79489
0.825699,0.623732,7.7842
0.828791,0.622497,7.77373
0.831561,0.621662,7.76354
0.833991,0.621237,7.75369
0.836107,0.621259,7.74399
0.837931,0.621696,7.73477
0.839223,0.622559,7.72603
0.840173,0.623845,7.71777
0.840637,0.625545,7.71018
0.840682,0.627716,7.70316
0.840475,0.630144,7.69668
0.83983,0.632965,7.69087
0.838918,0.636076,7.68546
0.837592,0.639475,7.68074
0.835857,0.643256,7.67677
0.833809,0.647254,7.67339
0.831353,0.651438,7.67091
0.828641,0.655766,7.66899
0.825683,0.660223,7.6676
0.822473,0.664757,7.66687
0.819034,0.669334,7.66678
0.815478,0.673943,7.66726
0.811653,0.678531,7.66838
0.807702,0.683066,7.67005
0.803643,0.687517,7.67226
0.799408,0.691856,7.67497
0.795063,0.696091,7.67822
0.790724,0.700105,7.68187
0.786286,0.703952,7.68598
0.78192,0.707639,7.69045
0.777447,0.711127,7.69536
0.772947,0.714382,7.70061
0.768433,0.717425,7.70621
0.763915,0.720147,7.71219
0.759452,0.722588,7.71839
0.754906,0.724918,7.72504
0.750398,0.726962,7.73194
0.745883,0.728894,7.73899
0.741311,0.730604,7.74633
0.736953,0.731983,7.75381
0.732582,0.733208,7.76149
0.728212,0.734295,7.76936
0.723913,0.735127,7.77732
0.719757,0.735829,7.7854
0.715425,0.736501,7.79364
0.711219,0.737041,7.80193
0.707011,0.737619,7.81039
0.702933,0.738093,7.81883
0.699021,0.738518,7.82726
0.695211,0.738949,7.83569
0.691588,0.739366,7.84392
0.688088,0.739819,7.85201
