x,y,z
0.7644,1.07016,8.33196
0.7644,1.07016,8.33196
0.7644,1.07016,8.33196
0.7644,1.07016,8.33196
0.68796,0.61152,8.4084
0.68796,0.61152,8.4084
0.68796,0.61152,8.4084
0.68796,0.61152,8.4084
0.68796,0.61152,8.4084
0.7644,1.07016,9.1728
0.7644,1.07016,9.1728
0.7644,1.07016,9.1728
0.7644,1.07016,9.1728
0.99372,0.99372,8.33196
0.99372,0.99372,8.33196
0.99372,0.99372,8.33196
0.99372,0.99372,8.33196
0.91728,0.91728,8.7906
0.91728,0.91728,8.7906
0.91728,0.91728,8.7906
0.91728,0.91728,8.7906
0.68796,1.29948,8.0262
0.68796,1.29948,8.0262
0.84084,1.1466,8.48484
0.84084,1.1466,8.48484
0.84084,1.1466,8.48484
0.84084,1.1466,8.48484
0.84084,1.1466,8.48484
0.3822,1.22304,9.32568
0.3822,1.22304,9.32568
0.3822,1.22304,9.32568
0.45864,1.45236,8.94348
0.45864,1.45236,8.94348
0.45864,1.45236,8.94348
0.45864,1.45236,8.94348
0.45864,1.45236,8.94348
1.1466,1.07016,8.63772
1.1466,1.07016,8.63772
1.1466,1.07016,8.63772
1.1466,1.07016,8.63772
0.61152,1.29948,8.94348
0.61152,1.29948,8.94348
0.61152,1.29948,8.94348
0.61152,1.29948,8.94348
1.1466,0.84084,8.94348
1.1466,0.84084,8.94348
1.1466,0.84084,8.94348
1.1466,0.84084,8.94348
1.1466,0.84084,8.94348
0.68796,1.29948,9.1728
0.68796,1.29948,9.1728
0.68796,1.29948,9.1728
0.68796,1.29948,9.1728
0.45864,1.29948,9.40212
0.45864,1.29948,9.40212
0.45864,1.29948,9.40212
0.45864,1.29948,9.40212
0.45864,1.29948,9.86076
0.45864,1.29948,9.86076
0.45864,1.29948,9.86076
0.45864,1.29948,9.86076
0.3822,1.1466,9.86076
0.3822,1.1466,9.86076
0.3822,1.1466,9.86076
0.3822,1.1466,9.86076
0.3822,1.1466,9.86076
0.30576,1.22304,9.86076
0.30576,1.22304,9.86076
0.30576,1.22304,9.86076
0.84084,1.1466,8.7906
0.84084,1.1466,8.7906
0.84084,1.1466,8.7906
0.84084,1.1466,8.7906
0.84084,1.1466,8.7906
0.53508,1.29948,9.1728
0.53508,1.29948,9.1728
0.53508,1.29948,9.1728
0.53508,1.29948,9.1728
0.84084,1.22304,10.0136
0.84084,1.22304,10.0136
0.84084,1.22304,10.0136
0.84084,1.22304,10.0136
0.99372,1.45236,9.24924
0.99372,1.45236,9.24924
0.99372,1.45236,9.24924
0.99372,1.45236,9.24924
1.1466,1.5288,8.94348
1.1466,1.5288,8.94348
1.1466,1.5288,8.94348
1.1466,1.5288,8.94348
1.1466,1.5288,8.94348
1.29948,0.91728,8.86704
1.29948,0.91728,8.86704
1.29948,0.91728,8.86704
1.29948,0.91728,8.86704
0.84084,1.45236,9.09636
0.84084,1.45236,9.09636
0.84084,1.45236,9.09636
0.84084,1.45236,9.09636
1.29948,0.84084,7.33824
1.29948,0.84084,7.33824
1.29948,0.84084,7.33824
1.29948,0.84084,7.33824
