x,y,z
-0.99372,0.53508,8.71416
-0.99372,0.53508,8.71416
-0.3822,0.61152,7.79688
-0.68796,0.91728,9.24924
-0.99372,0.45864,9.555
-0.99372,0.45864,9.555
-0.61152,0.61152,8.94348
-0.61152,0.61152,8.94348
-0.84084,1.22304,9.01992
-0.84084,1.22304,9.01992
-1.5288,1.1466,10.0136
-1.22304,0.53508,9.63144
-0.3822,0.68796,8.48484
-1.5288,1.1466,9.47856
-1.5288,1.1466,9.47856
-0.7644,0.7644,8.56128
-1.22304,0.3822,9.1728
-0.68796,0.68796,8.7906
-0.68796,0.68796,8.7906
-0.68796,0.91728,8.33196
-0.68796,0.91728,8.33196
-0.68796,0.91728,8.56128
-0.68796,0.91728,8.56128
-0.68796,0.84084,8.63772
-0.68796,0.84084,8.63772
-0.61152,0.99372,8.48484
-0.61152,0.99372,8.48484
-0.68796,0.7644,9.1728
-0.68796,0.7644,9.1728
-0.68796,0.7644,9.1728
-0.61152,0.84084,10.243
-0.61152,0.84084,10.243
-0.99372,0.99372,9.09636
-0.99372,0.99372,9.09636
-0.07644,0.22932,9.1728
-0.07644,0.22932,9.1728
-0.53508,0.91728,8.25552
-0.53508,0.91728,8.25552
-0.45864,0,9.09636
-0.99372,0.68796,8.94348
-0.99372,0.68796,8.94348
-1.22304,0.30576,9.70788
-1.22304,0.30576,9.70788
-0.84084,0.30576,9.78432
-0.68796,1.22304,8.48484
-0.68796,1.22304,8.48484
-0.68796,1.22304,8.48484
-0.30576,1.1466,8.7906
-0.30576,1.1466,8.7906
-0.61152,0.99372,8.56128
-0.61152,0.99372,8.56128
-0.61152,0.99372,8.56128
-0.91728,0.91728,8.48484
-0.91728,0.91728,8.48484
-0.91728,0.91728,8.48484
-0.07644,0.84084,8.33196
-0.07644,0.84084,8.33196
-0.07644,0.84084,8.33196
-1.22304,0.91728,8.17908
-1.22304,0.91728,8.17908
-1.22304,0.91728,8.17908
-0.30576,0.45864,8.94348
-0.30576,0.45864,8.94348
-0.30576,0.45864,8.94348
-0.61152,0.61152,9.01992
-0.61152,0.61152,9.01992
-0.61152,0.61152,9.01992
-0.68796,0.84084,9.40212
-0.68796,0.84084,9.40212
-0.68796,0.84084,9.40212
-0.45864,0.61152,8.7906
-0.45864,0.61152,8.7906
-0.45864,0.61152,8.7906
-2.44608,1.29948,9.1728
-2.44608,1.29948,9.1728
-2.44608,1.29948,9.1728
-2.44608,1.29948,9.1728
-0.99372,0.91728,8.48484
-0.99372,0.91728,8.48484
-0.99372,0.91728,8.48484
0,0.99372,8.56128
0,0.99372,8.56128
0,0.99372,8.56128
-0.91728,0.61152,9.555
-0.91728,0.61152,9.555
-0.91728,0.61152,9.555
-0.91728,0.84084,10.3194
-0.91728,0.84084,10.3194
-1.37592,1.37592,9.78432
-1.37592,1.37592,9.78432
-1.37592,1.37592,9.78432
-1.37592,1.37592,9.78432
-0.07644,0.30576,9.70788
-0.07644,0.30576,9.70788
-0.07644,0.30576,9.70788
-0.7644,1.07016,9.78432
-0.7644,1.07016,9.78432
-0.7644,1.07016,9.78432
-0.7644,0.91728,10.3194
-0.7644,0.91728,10.3194
-1.07016,1.22304,9.555
-1.07016,1.22304,9.555
-1.07016,1.22304,9.555
-1.07016,1.22304,9.555
-0.15288,0.61152,7.87332
-0.15288,0.61152,7.87332
-0.15288,0.61152,7.87332
-0.3822,0.30576,8.94348
-0.3822,0.30576,8.94348
-0.3822,0.30576,8.94348
-0.61152,0.84084,9.09636
-0.61152,0.84084,9.09636
-0.61152,0.84084,9.09636
-0.91728,1.07016,9.1728
-0.91728,1.07016,9.1728
-0.91728,1.07016,9.1728
-0.7644,0.7644,9.40212
-0.7644,0.7644,9.40212
-0.7644,0.7644,9.40212
-0.91728,1.07016,9.70788
-0.91728,1.07016,9.70788
-0.91728,1.07016,9.70788
-0.3822,0.84084,8.86704
-0.3822,0.84084,8.86704
-0.3822,0.84084,8.86704
-0.45864,0.68796,9.32568
-0.45864,0.68796,9.32568
-0.45864,0.68796,9.32568
-0.68796,0.7644,8.25552
-0.68796,0.7644,8.25552
-0.68796,0.7644,8.25552
-0.99372,1.1466,8.94348
-0.99372,1.1466,8.94348
-0.99372,1.1466,8.94348
-0.7644,0.99372,8.48484
-0.7644,0.99372,8.48484
-0.45864,0.84084,8.7906
-0.45864,0.84084,8.7906
-0.45864,0.84084,8.7906
-0.07644,1.29948,8.48484
-0.07644,1.29948,8.48484
-0.07644,1.29948,8.48484
-0.7644,0.99372,8.7906
-0.7644,0.99372,8.7906
-0.7644,0.99372,8.7906
-0.07644,1.22304,8.25552
-0.07644,1.22304,8.25552
-0.07644,1.22304,8.25552
-0.61152,0.84084,8.56128
-0.61152,0.84084,8.56128
-0.61152,0.84084,8.56128
-0.3822,1.60524,9.78432
-0.3822,1.60524,9.78432
-0.3822,1.60524,9.78432
-0.53508,0.7644,8.56128
-0.53508,0.7644,8.56128
-0.53508,0.7644,8.56128
-0.07644,0.91728,8.86704
-0.07644,0.91728,8.86704
-0.07644,0.91728,8.86704
-0.68796,1.22304,8.7906
-0.68796,1.22304,8.7906
-0.68796,1.22304,8.7906
-0.45864,0.84084,8.25552
-0.45864,0.84084,8.25552
-0.45864,0.84084,8.25552
-0.15288,0.15288,9.1728
-0.15288,0.15288,9.1728
-0.15288,0.15288,9.1728
-0.45864,1.07016,9.47856
-0.45864,1.07016,9.47856
-0.45864,1.07016,9.47856
-0.84084,0.61152,8.33196
-0.84084,0.61152,8.33196
-0.84084,0.61152,8.33196
-0.45864,0.99372,7.94976
-0.45864,0.99372,7.94976
-0.45864,0.99372,7.94976
-0.45864,0.30576,9.24924
-0.45864,0.30576,9.24924
-0.45864,0.30576,9.24924
0.22932,0.99372,9.1728
0.22932,0.99372,9.1728
0.22932,0.99372,9.1728
-0.91728,0.61152,8.7906
-0.91728,0.61152,8.7906
-0.91728,0.61152,8.7906
-0.3822,1.22304,8.7906
-0.3822,1.22304,8.7906
-0.3822,1.22304,8.7906
-1.07016,0.91728,9.1728
-1.07016,0.91728,9.1728
-1.07016,0.91728,9.1728
-0.68796,0.61152,9.70788
-0.68796,0.61152,9.70788
-0.68796,0.61152,9.70788
-1.07016,1.07016,8.7906
-1.07016,1.07016,8.7906
-1.07016,1.07016,8.7906
-0.99372,0.91728,8.86704
-0.99372,0.91728,8.86704
-0.99372,0.91728,8.86704
0.30576,1.07016,8.71416
0.30576,1.07016,8.71416
0.30576,1.07016,8.71416
0.07644,1.07016,8.94348
0.07644,1.07016,8.94348
0.07644,1.07016,8.94348
-0.3822,1.22304,9.1728
-0.3822,1.22304,9.1728
-0.3822,1.22304,9.1728
-0.61152,0.61152,7.79688
-0.61152,0.61152,7.79688
-0.61152,0.61152,7.79688
-0.61152,0.61152,7.79688
-0.45864,0.61152,9.40212
-0.45864,0.61152,9.40212
-0.45864,0.61152,9.40212
-0.07644,0,10.1665
-0.07644,0,10.1665
0,1.45236,7.87332
0,1.45236,7.87332
0,1.45236,7.87332
0,1.45236,7.87332
0,2.98116,7.33824
0,2.98116,7.33824
0,2.98116,7.33824
-0.53508,0.91728,9.47856
-0.53508,0.91728,9.47856
-0.53508,0.99372,9.70788
-0.53508,0.99372,9.70788
-0.53508,0.99372,9.70788
-0.53508,0.99372,9.70788
-0.68796,0.07644,9.24924
-0.68796,0.07644,9.24924
-0.3822,0.61152,8.17908
-0.3822,0.61152,8.17908
-0.3822,0.61152,8.17908
-0.07644,0.45864,9.01992
-0.07644,0.45864,9.01992
-0.07644,0.45864,9.01992
-0.84084,1.1466,8.94348
-0.84084,1.1466,8.94348
-0.84084,1.1466,8.94348
-0.84084,1.1466,8.94348
-0.07644,0,10.778
-0.07644,0,10.778
0.22932,1.22304,9.01992
0.22932,1.22304,9.01992
0.22932,1.22304,9.01992
-0.3822,1.37592,8.48484
-0.3822,1.37592,8.48484
-0.3822,1.37592,8.48484
-0.3822,1.37592,8.48484
-0.3822,0.7644,8.48484
-0.3822,0.7644,8.48484
-0.3822,0.7644,8.48484
-0.45864,1.07016,9.01992
-0.45864,1.07016,9.01992
-0.45864,1.07016,9.01992
0,1.1466,9.24924
0,1.1466,9.24924
0,1.1466,9.24924
-1.1466,1.1466,9.24924
-1.1466,1.1466,9.24924
-1.1466,1.1466,9.24924
-0.45864,0.91728,9.01992
-0.45864,0.91728,9.01992
-0.45864,0.91728,9.01992
-0.3822,1.37592,9.1728
-0.3822,1.37592,9.1728
-0.3822,1.37592,9.1728
-0.53508,1.1466,10.9309
-0.53508,1.1466,10.9309
-0.53508,1.1466,10.9309
0,1.22304,9.09636
0,1.22304,9.09636
0,1.22304,9.09636
-0.61152,1.37592,9.9372
-0.61152,1.37592,9.9372
-0.61152,1.37592,9.9372
-0.91728,0.99372,9.47856
-0.91728,0.99372,9.47856
-0.91728,0.99372,9.47856
-0.84084,1.29948,9.01992
-0.84084,1.29948,9.01992
-0.84084,1.29948,9.01992
-0.61152,1.1466,10.4723
-0.61152,1.1466,10.4723
-0.61152,1.1466,10.4723
-0.53508,0.84084,9.32568
-0.53508,0.84084,9.32568
-0.53508,0.84084,9.32568
-0.84084,1.1466,9.01992
-0.84084,1.1466,9.01992
-0.84084,1.1466,9.01992
-0.30576,0.22932,9.9372
-0.30576,0.22932,9.9372
-0.30576,0.22932,9.9372
-0.3822,0.91728,9.32568
-0.3822,0.91728,9.32568
-0.3822,0.91728,9.32568
-0.68796,1.68168,8.56128
-0.68796,1.68168,8.56128
-0.68796,1.68168,8.56128
-0.68796,1.07016,9.47856
-0.68796,1.07016,9.47856
-0.68796,1.07016,9.47856
-0.45864,1.29948,10.3194
-0.45864,1.29948,10.3194
-0.45864,1.29948,10.3194
-0.3822,1.29948,9.70788
-0.3822,1.29948,9.70788
0,0.61152,9.24924
0,0.61152,9.24924
0,0.61152,9.24924
-0.61152,1.22304,9.555
-0.61152,1.22304,9.555
-0.61152,1.22304,9.555
-0.61152,0.61152,9.09636
-0.61152,0.61152,9.09636
-0.61152,0.61152,9.09636
-0.68796,0,9.70788
-0.68796,0,9.70788
-0.68796,0,9.70788
-0.53508,1.29948,9.09636
-0.53508,1.29948,9.09636
-0.53508,1.29948,9.09636
-0.22932,1.07016,8.56128
-0.22932,1.07016,8.56128
-0.22932,1.07016,8.56128
-0.15288,1.22304,9.40212
-0.15288,1.22304,9.40212
-0.15288,1.22304,9.40212
-1.29948,0.99372,9.86076
-1.29948,0.99372,9.86076
-1.29948,0.99372,9.86076
-0.53508,1.37592,9.09636
-0.53508,1.37592,9.09636
-0.53508,1.37592,9.09636
-0.61152,0.61152,9.555
-0.61152,0.61152,9.555
-0.61152,0.61152,9.555
-0.61152,1.5288,9.78432
-0.61152,1.5288,9.78432
-0.61152,1.5288,9.78432
-0.99372,1.29948,8.4084
-0.99372,1.29948,8.4084
-0.99372,1.29948,8.4084
-0.7644,1.37592,8.7906
-0.7644,1.37592,8.7906
-0.7644,1.37592,8.7906
0.45864,1.07016,8.17908
0.45864,1.07016,8.17908
0.45864,1.07016,8.17908
-0.53508,1.29948,8.33196
-0.53508,1.29948,8.33196
-0.53508,1.29948,8.33196
-0.61152,0.68796,9.32568
-0.61152,0.68796,9.32568
-0.61152,0.68796,9.32568
-1.29948,1.45236,9.78432
-1.29948,1.45236,9.78432
-1.29948,1.45236,9.78432
-0.15288,0.45864,9.63144
-0.15288,0.45864,9.63144
-0.15288,0.45864,9.63144
-1.07016,0.84084,9.40212
-1.07016,0.84084,9.40212
-1.07016,0.84084,9.40212
-1.22304,1.60524,10.0901
-1.22304,1.60524,10.0901
-1.22304,1.60524,10.0901
0,0.68796,9.47856
0,0.68796,9.47856
0,0.68796,9.47856
0,0.68796,9.01992
0,0.68796,9.01992
0,0.68796,9.01992
-0.30576,0.91728,9.09636
-0.30576,0.91728,9.09636
-0.30576,0.91728,9.09636
-0.3822,0.7644,9.555
-0.3822,0.7644,9.555
-0.3822,0.7644,9.555
-0.53508,1.22304,9.78432
-0.53508,1.22304,9.78432
-0.53508,1.22304,9.78432
-0.53508,1.22304,9.78432
-0.68796,1.22304,9.555
-0.68796,1.22304,9.555
-0.68796,1.22304,9.555
-0.15288,1.29948,8.94348
-0.15288,1.29948,8.94348
-0.15288,1.29948,8.94348
-0.91728,1.22304,9.555
-0.91728,1.22304,9.555
-0.91728,1.22304,9.555
0,1.75812,8.94348
0,1.75812,8.94348
0,1.75812,8.94348
-0.53508,0.61152,9.70788
-0.53508,0.61152,9.70788
-0.53508,0.61152,9.70788
-0.61152,1.45236,10.0901
-0.61152,1.45236,10.0901
-0.61152,1.45236,10.0901
-0.45864,1.37592,11.9246
-0.45864,1.37592,11.9246
-0.45864,1.37592,11.9246
-0.15288,1.1466,9.1728
-0.15288,1.1466,9.1728
-0.30576,1.37592,9.24924
-0.30576,1.37592,9.24924
-0.30576,1.37592,9.24924
-0.3822,1.22304,9.09636
-0.3822,1.22304,9.09636
-0.3822,1.22304,9.09636
-0.07644,0.7644,8.63772
-0.07644,0.7644,8.63772
-0.07644,0.7644,8.63772
0,1.22304,8.56128
0,1.22304,8.56128
0,1.22304,8.56128
-0.91728,1.68168,9.40212
-0.91728,1.68168,9.40212
-0.91728,1.68168,9.40212
0,1.911,9.78432
0,1.911,9.78432
0,1.911,9.78432
-0.30576,1.5288,9.70788
-0.30576,1.5288,9.70788
-0.30576,1.5288,9.70788
-0.3822,1.22304,8.25552
-0.3822,1.22304,8.25552
-0.3822,1.22304,8.25552
-0.3822,1.22304,8.25552
0,1.29948,9.40212
0,1.29948,9.40212
0,1.29948,9.40212
-0.22932,0.3822,9.40212
-0.22932,0.3822,9.40212
-0.22932,0.3822,9.40212
-0.30576,1.07016,9.24924
-0.30576,1.07016,9.24924
-0.30576,1.07016,9.24924
-1.1466,1.22304,10.3194
-1.1466,1.22304,10.3194
-1.1466,1.22304,10.3194
-0.45864,1.22304,9.70788
-0.45864,1.22304,9.70788
-0.45864,1.22304,9.70788
-0.53508,0.84084,8.56128
-0.53508,0.84084,8.56128
-0.53508,0.84084,8.56128
-0.45864,1.22304,10.0136
-0.45864,1.22304,10.0136
