x,y,z
0.7644,0.61152,8.7906
0.99372,0.68796,8.63772
0.99372,0.68796,8.63772
0.99372,0.68796,8.63772
0.99372,0.68796,8.63772
0.68796,0.84084,8.4084
0.68796,0.84084,8.4084
0.68796,0.84084,8.4084
0.68796,0.84084,8.4084
1.22304,0.68796,8.25552
1.22304,0.68796,8.25552
1.22304,0.68796,8.25552
1.22304,0.68796,8.25552
1.07016,0.45864,7.79688
1.07016,0.45864,7.79688
1.07016,0.45864,7.79688
1.07016,0.45864,7.79688
0.91728,0.61152,8.10264
0.91728,0.61152,8.10264
0.91728,0.61152,8.10264
0.91728,0.61152,8.10264
0.91728,0.61152,8.10264
1.22304,0.45864,8.63772
1.22304,0.45864,8.63772
1.22304,0.45864,8.63772
1.22304,0.45864,8.63772
0.68796,1.22304,9.24924
0.68796,0.68796,8.7906
0.68796,0.68796,8.7906
0.68796,0.68796,8.7906
0.68796,0.68796,8.7906
0.22932,0.45864,8.94348
0.22932,0.45864,8.94348
0.22932,0.45864,8.94348
0.68796,1.22304,9.01992
0.68796,1.22304,9.01992
0.7644,0.53508,9.09636
0.7644,0.53508,9.09636
0.7644,0.53508,9.09636
0.84084,0.22932,9.01992
0.84084,0.22932,9.01992
0.84084,0.22932,9.01992
0.84084,0.22932,9.01992
0.7644,0.7644,7.644
0.7644,0.7644,7.644
0.7644,0.7644,7.644
0.7644,0.7644,7.644
0,1.5288,8.86704
0,1.5288,8.86704
0,1.5288,8.86704
0,1.5288,8.86704
0,1.5288,8.86704
0.68796,0.91728,8.86704
0.68796,0.91728,8.86704
0.68796,0.91728,8.86704
0.68796,0.91728,8.86704
1.22304,1.22304,8.7906
1.22304,1.22304,8.7906
1.22304,1.22304,8.7906
1.22304,1.22304,8.7906
1.37592,0.61152,9.40212
1.37592,0.61152,9.40212
1.37592,0.61152,9.40212
1.37592,0.61152,9.40212
0.61152,1.1466,8.10264
0.61152,1.1466,8.10264
0.61152,1.1466,8.10264
0.84084,0.84084,8.10264
0.84084,0.84084,8.10264
0.84084,0.84084,8.10264
0.84084,0.84084,8.10264
0.84084,0.84084,8.10264
1.07016,0.68796,8.86704
1.07016,0.68796,8.86704
1.07016,0.68796,8.86704
1.07016,0.68796,8.86704
0.84084,0.84084,9.09636
0.84084,0.84084,9.09636
0.84084,0.84084,9.09636
0.84084,0.84084,9.09636
0.61152,1.22304,8.94348
0.61152,1.22304,8.94348
0.61152,1.22304,8.94348
0.61152,1.1466,8.86704
0.61152,1.1466,8.86704
0.61152,1.1466,8.86704
0.61152,1.1466,8.86704
0.61152,1.1466,8.86704
1.45236,0.53508,8.0262
1.45236,0.53508,8.0262
1.45236,0.53508,8.0262
1.45236,0.53508,8.0262
0.22932,1.60524,9.47856
0.22932,1.60524,9.47856
0.22932,1.60524,9.47856
0.22932,1.60524,9.47856
0.3822,1.60524,9.555
0.3822,1.60524,9.555
0.3822,1.60524,9.555
0.3822,1.60524,9.555
0.3822,1.60524,9.555
0.68796,1.22304,9.01992
0.68796,1.22304,9.01992
0.68796,1.22304,9.01992
0.68796,1.22304,9.01992
0.45864,1.29948,9.24924
0.45864,1.29948,9.24924
0.45864,1.29948,9.24924
0.45864,1.29948,9.24924
0.53508,1.07016,9.47856
0.53508,1.07016,9.47856
0.53508,1.07016,9.47856
0.53508,1.07016,9.47856
0.30576,0.61152,9.09636
0.30576,0.61152,9.09636
0.30576,0.61152,9.09636
0.30576,0.61152,9.09636
0.30576,0.61152,9.09636
1.60524,0.22932,8.48484
1.60524,0.22932,8.48484
1.60524,0.22932,8.48484
1.60524,0.22932,8.48484
0.7644,1.1466,9.24924
0.7644,1.1466,9.24924
0.7644,1.1466,9.24924
0.7644,1.1466,9.24924
0.99372,0.3822,8.71416
0.99372,0.3822,8.71416
0.99372,0.3822,8.71416
0.30576,1.22304,8.94348
0.30576,1.22304,8.94348
0.30576,1.22304,8.94348
0.3822,0.53508,8.10264
0.3822,0.53508,8.10264
0.3822,0.53508,8.10264
0.3822,0.53508,8.10264
0.3822,0.53508,8.10264
0.99372,0.61152,8.71416
0.99372,0.61152,8.71416
0.99372,0.61152,8.71416
0.99372,0.61152,8.71416
0.45864,0.84084,8.56128
0.45864,0.84084,8.56128
0.45864,0.84084,8.56128
0.45864,0.84084,8.56128
1.1466,0.68796,8.33196
1.1466,0.68796,8.33196
1.1466,0.68796,8.33196
1.1466,0.68796,8.33196
0.07644,1.07016,9.01992
0.07644,1.07016,9.01992
0.07644,1.07016,9.01992
0.07644,1.07016,9.01992
0.07644,1.07016,9.01992
1.45236,0.22932,8.63772
1.45236,0.22932,8.63772
1.45236,0.22932,8.63772
1.45236,0.22932,8.63772
0.61152,1.07016,9.1728
0.61152,1.07016,9.1728
0.61152,1.07016,9.1728
0.61152,1.07016,9.1728
0.68796,1.1466,9.47856
0.68796,1.1466,9.47856
0.68796,1.1466,9.47856
0.68796,1.1466,9.47856
0.53508,0.99372,9.01992
0.53508,0.99372,9.01992
0.53508,0.99372,9.01992
0.53508,0.99372,9.01992
0.53508,0.99372,9.01992
0.15288,0.91728,8.86704
0.15288,0.91728,8.86704
0.15288,0.91728,8.86704
0.15288,0.91728,8.86704
1.29948,0.3822,8.63772
1.29948,0.3822,8.63772
1.29948,0.3822,8.63772
0.68796,0.91728,8.7906
0.68796,0.91728,8.7906
0.68796,0.91728,8.7906
0.68796,0.91728,8.7906
0.68796,0.91728,8.7906
0.3822,0.84084,9.40212
0.3822,0.84084,9.40212
0.3822,0.84084,9.40212
0.3822,0.84084,9.40212
0.7644,0.30576,7.72044
0.7644,0.30576,7.72044
0.7644,0.30576,7.72044
0.7644,0.30576,7.72044
0.7644,0.53508,9.47856
0.7644,0.53508,9.47856
0.7644,0.53508,9.47856
0.7644,0.53508,9.47856
0.84084,1.07016,9.78432
0.84084,1.07016,9.78432
0.84084,1.07016,9.78432
0.84084,1.07016,9.78432
0.84084,1.07016,9.78432
0.91728,0.30576,8.0262
0.91728,0.30576,8.0262
0.91728,0.30576,8.0262
0.91728,0.30576,8.0262
0.91728,0.61152,10.0901
0.91728,0.61152,10.0901
0.91728,0.61152,10.0901
0.7644,1.1466,8.7906
0.7644,1.1466,8.7906
0.7644,1.1466,8.7906
0.7644,1.1466,8.7906
1.37592,0,8.56128
1.37592,0,8.56128
1.37592,0,8.56128
1.37592,0,8.56128
1.68168,0.3822,8.71416
1.68168,0.3822,8.71416
1.68168,0.3822,8.71416
1.68168,0.3822,8.71416
1.68168,0.3822,8.71416
0.91728,0.91728,8.71416
0.91728,0.91728,8.71416
0.91728,0.91728,8.71416
0.91728,0.91728,8.71416
0.61152,1.07016,9.1728
0.61152,1.07016,9.1728
0.61152,1.07016,9.1728
0.61152,1.07016,9.1728
0.3822,1.22304,9.1728
0.3822,1.22304,9.1728
0.3822,1.22304,9.1728
0.3822,1.22304,9.1728
0.07644,1.45236,9.555
0.07644,1.45236,9.555
0.07644,1.45236,9.555
0.07644,1.45236,9.555
0.68796,0.61152,8.10264
0.68796,0.61152,8.10264
0.68796,0.61152,8.10264
0.68796,0.61152,8.10264
0.68796,0.61152,8.10264
1.68168,0.45864,8.48484
1.68168,0.45864,8.48484
1.68168,0.45864,8.48484
1.68168,0.45864,8.48484
0.91728,0.7644,10.3194
0.91728,0.7644,10.3194
0.91728,0.7644,10.3194
0.91728,0.7644,10.3194
0.91728,1.1466,8.71416
0.91728,1.1466,8.71416
0.91728,1.1466,8.71416
0.91728,1.1466,8.71416
0.7644,0.61152,10.0136
0.7644,0.61152,10.0136
0.7644,0.61152,10.0136
0.7644,0.61152,10.0136
0.68796,0.91728,8.7906
0.68796,0.91728,8.7906
0.68796,0.91728,8.7906
0.68796,0.91728,8.7906
0.7644,0.61152,9.555
0.7644,0.61152,9.555
0.7644,0.61152,9.555
0.7644,0.61152,9.555
0.53508,0.7644,9.32568
0.53508,0.7644,9.32568
0.53508,0.7644,9.32568
0.53508,0.7644,9.32568
0.53508,0.7644,9.32568
1.22304,0,7.87332
1.22304,0,7.87332
1.22304,0,7.87332
1.22304,0,7.87332
0.91728,0.91728,8.4084
0.91728,0.91728,8.4084
0.91728,0.91728,8.4084
0.91728,0.91728,8.4084
0.68796,0,8.33196
0.68796,0,8.33196
0.68796,0,8.33196
0.68796,0,8.33196
0.84084,0,9.1728
0.84084,0,9.1728
0.84084,0,9.1728
0.84084,0,9.1728
0.84084,0,9.1728
0.91728,0.30576,8.56128
0.91728,0.30576,8.56128
0.91728,0.30576,8.56128
0.91728,0.30576,8.56128
1.1466,0.68796,9.09636
1.1466,0.68796,9.09636
1.1466,0.68796,9.09636
1.1466,0.68796,9.09636
0.53508,0.61152,9.47856
0.53508,0.61152,9.47856
0.53508,0.61152,9.47856
0.53508,0.61152,9.47856
0.91728,0.61152,8.86704
0.91728,0.61152,8.86704
0.91728,0.61152,8.86704
0.91728,0.61152,8.86704
0.91728,0.61152,8.86704
1.45236,0.22932,8.71416
1.45236,0.22932,8.71416
1.45236,0.22932,8.71416
1.45236,0.22932,8.71416
0.68796,1.45236,9.24924
0.68796,1.45236,9.24924
0.68796,1.45236,9.24924
0.68796,1.45236,9.24924
0.61152,1.22304,9.24924
0.61152,1.22304,9.24924
0.61152,1.22304,9.24924
0.61152,1.22304,9.24924
1.5288,0.45864,8.63772
1.5288,0.45864,8.63772
1.5288,0.45864,8.63772
1.5288,0.45864,8.63772
1.5288,0.45864,8.63772
1.60524,0.53508,8.4084
1.60524,0.53508,8.4084
1.60524,0.53508,8.4084
1.60524,0.53508,8.4084
1.68168,0,8.48484
1.68168,0,8.48484
1.68168,0,8.48484
1.68168,0,8.48484
1.37592,0.61152,7.94976
1.37592,0.61152,7.94976
1.37592,0.61152,7.94976
0.84084,0.7644,9.70788
0.84084,0.7644,9.70788
0.84084,0.7644,9.70788
0.84084,0.7644,9.70788
0.61152,1.1466,9.09636
0.61152,1.1466,9.09636
0.61152,1.1466,9.09636
0.61152,1.1466,9.09636
0.3822,0.61152,9.01992
0.3822,0.61152,9.01992
0.3822,0.61152,9.01992
0.3822,0.61152,9.01992
0.3822,0.61152,9.01992
1.45236,0.61152,8.71416
1.45236,0.61152,8.71416
1.45236,0.61152,8.71416
1.45236,0.61152,8.71416
0.45864,1.45236,9.24924
0.45864,1.45236,9.24924
0.45864,1.45236,9.24924
0.45864,1.45236,9.24924
0.84084,0.7644,8.4084
0.84084,0.7644,8.4084
0.84084,0.7644,8.4084
0.84084,0.7644,8.4084
0.68796,0.68796,9.09636
